"SurveyID","Large_rock","Small_rock","AspNum1","AspNum2","AspNum3","Latitude_WGS84_Final","Longitude_WGS84_Final","AccuracyDescription","TransectAzimuth","TransectLength","TransectFeetMeters","PICode","Representative","DomLayer","Struct_Gr","Struct_Sh","Struct_Tr","LeafType","LeafPhen","Physiognomy","DomForm","CowSystem","CowSubsystem","CowClass","Vertical","Horizontal","ChannelType","Trend","SiteLocation","AdditionalNotes","FragOther","Tree_domin","H1_subcategory","HowVegChange","AltPlotsID"
"ANZA155",,,,,,"33.2789474","-116.4306268",,0,0,,,"no","Shrub","Intermittent","Intermittent","Open",,,,"Extremely xeromorphic deciduous shrubland","PALUSTRINE","* NONE *","* NONE *","0","0","Not Applicable",,"Wash area downstream from main palm oasis area; Borrego Palm Canyon; UTM2 to UTM","Many trails along the length of this stream; other short trails to water",,,,,203
"ANZA156",,,,,,"33.1866523","-116.4921254",,0,0,,,"yes","Shrub","Continuous","Intermittent",,,,,"Extremely xeromorphic deciduous shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Jasper Trail, on both sides of trail; UTM2 to UTM","Polygon 10 adjacent differs (has Ceanothus, Artemisia drops out, less scrub cover)",,,,,204
"ANZA157",,,,,,"33.2148416","-116.4774004",,0,0,,,"yes","Shrub","Continuous","Intermittent",,,,,"Extremely xeromorphic deciduous shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"North of S-22, lower wash area; UTM2 to UTM","Artificial berms on each side to direct water toward road culvert",,,,,205
"ANZA158",,,,,,"33.1967687","-116.4695796",,0,0,,,"yes","Shrub","Intermittent","Continuous",,,,,"Extremely xeromorphic deciduous shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"2 miles from S22 on Culp Valley Rd.; UTM2 to UTM","",,,,,206
"ANZA159",,,,,,"33.2108973","-116.4619829",,0,0,,,"yes","Shrub","Continuous","Open",,,,,"Extremely xeromorphic deciduous shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"About 1 mile from S-22 along Culp Valley Rd.; plot a grassy valley, surrounding hills have boulders; UTM2 to UTM","",,,,,207
"ANZA160",,,,,,"33.0162821","-116.4878925",,0,0,,,"yes","Shrub","Intermittent","Intermittent","Open",,,,"Extremely xeromorphic deciduous shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Oriflamme Cyn, bench above arterial canyon wash, west of large cleared parking area.; UTM2 to UTM","Evidence of use by herbivores (cattle) including droppings; many foot tracks, human and herbivore; a little trash (cans) adjacent to large cleared parking area.",,,,,208
"ANZA161",,,,,,"33.1801039","-116.5010663",,0,0,,,"yes","Shrub","Intermittent","Intermittent",,,,,"Extremely xeromorphic deciduous shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Jasper Trail Rd, SE facing slope; UTM2 to UTM","",,,,,209
"ANZA162",,,,,,"32.6420955","-116.1869023",,0,0,,,"yes","Shrub","Intermittent","Intermittent",,,,,"Extremely xeromorphic deciduous shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"1/4mi North of Hwy 8 at Dubber Springs Crossing.; UTM2 to UTM","Indian Rice grass present; similar to Culp Valley acacia stand.",,,,,210
"ANZA163",,,,,,"32.6685939","-116.1509252",,0,0,,,"yes","Shrub","Open","Open",,,,,"Extremely xeromorphic evergreen woodland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","",,,,,211
"ANZA164",,,,,,"33.1689305","-116.5153406",,0,0,,,"yes","Shrub","Open","Intermittent",,,,,"Lowland chaparral","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"West of Stuart Spring on low slope above Grapevine Cyn. ; UTM2 to UTM","Obvious sills, dikes form bedrock",,,,,212
"ANZA165",,,,,,"33.1659825","-116.5042782",,0,0,,,"yes","Shrub","Open","Intermittent","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"150m south of Jasper Trail at approx. 3200 ft.; UTM2 to UTM","",,,,,213
"ANZA166",,,,,,"32.6702643","-116.1578628",,0,0,,,"yes","Shrub","Open","Open",,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"North-facing slope (N of poly 2); UTM2 to UTM","",,,,,214
"ANZA167",,,,,,"32.6592071","-116.1238648",,0,0,,,"yes","Shrub","Open","Open",,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"about 300m NE of team 2 & 3 junction; UTM2 to UTM","Some shotgun shells; no clear dominance - perhaps JUCA series pre-fire; now 4 spp. codominate; lots of JUCA snags and some living and partially burned.",,,,,215
"ANZA168",,,,,,"32.6409503","-116.188352",,0,0,,,"yes","Shrub","Intermittent","Open",,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"1/2 mile SW of Dubber spring undercrossing of Hwy 8.; UTM2 to UTM","Found Mexican water jug about 2 miles from border; excellent Clifornia juniper regeneration after fire; good timing for seedlings.",,,,,216
"ANZA169",,,,,,"32.6594343","-116.1899337",,0,0,,,"yes",,"Open","Open",,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Open, rocky area with scattered shrubs; mostly bedrock with thin overlay and of dcomposed granite; a strange metal structure like an outdoor oven pointed to human use of site; probably related to railroad.; UTM2 to UTM","Cow droppings and segmented droppings (deer?)",,,,,217
"ANZA170",,,,,,"33.0060704","-116.3784143",,0,0,,,"yes","Shrub","Open","Intermittent","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Southern end of Little Blair Valley; UTM2 to UTM","Only small children and mountain goats; note small evidence of a fire to the SW of polygon (see map).",,,,,218
"ANZA171",,,,,,"33.049933","-116.3926506",,0,0,,,"yes","Shrub","Open","Intermittent","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Pinyon Mtn. Rd.; UTM2 to UTM","Low cover of non-ntaives and herbs; welded fanglomerate with calcareous bent to it.",,,,,219
"ANZA172",,,,,,"33.1110526","-116.4847697",,0,0,,,"yes","Shrub","Intermittent","Intermittent","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","",,,,,220
"ANZA173",,,,,,"33.1502917","-116.474471",,0,0,,,"yes","Shrub","Intermittent","Intermittent","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","Essentially the same as the surrounding polygon, which is less densely vegetated.",,,,,221
"ANZA174",,,,,,"33.1489234","-116.4589446","vegetation polygon 07O1329",0,0,,,"yes","Shrub","Continuous","Intermittent","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"North-facing slope west of mouth of Bitter Creek Canyon","",,,,,222
"ANZA489",,,,,,"33.176475","-116.4614431",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"South of Wilson Trail - Pinyon Ridge; can see Grapevine Canyon form rocks above polygon.; UTM2 to UTM","",,,,,537
"ANZA490",,,,,,"33.2002386","-116.4971431",,0,0,,,"yes","Shrub","Open","Intermittent","Open",,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Jasper Trail, south of trail.; UTM2 to UTM","",,,,,538
"ANZA491",,,,,,"33.2155343","-116.4769456",,0,0,,,"yes","Shrub","Intermittent","Intermittent",,,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"North of S22, SW-facing slope.; UTM2 to UTM","",,,,,539
"ANZA492",,,,,,"33.2012826","-116.4965684",,0,0,,,"yes","Shrub","Intermittent","Intermittent",,,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Jasper Trail; UTM2 to UTM","Malosma has not yet attained pre-fire height; 2 ft shorter; 6 - 8 feet tall now.",,,,,540
"ANZA493",,,,,,"33.2019189","-116.4674241",,0,0,,,"yes","Shrub","Intermittent","Intermittent",,,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","",,,,,541
"ANZA494",,,,,,"33.2278497","-116.4608272",,0,0,,,"yes","Ground","Intermittent","Open",,,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"North of Culp Valley Campground, north of S22.; UTM2 to UTM","",,,,,542
"ANZA495",,,,,,"33.2271092","-116.4606385",,0,0,,,"yes","Shrub","Intermittent","Intermittent","Open",,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","",,,,,543
"ANZA496",,,,,,"33.1780224","-116.5015823",,0,0,,,"yes","Shrub","Intermittent","Intermittent",,,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Jasper Mountain Rd.; UTM2 to UTM","Part of polygon 12 should be #11 since vegetation is consistent for polygon 11.",,,,,544
"ANZA497",,,,,,"33.1933352","-116.4810045",,0,0,,,"yes","Shrub","Open","Intermittent","Open",,,,"Temperate broad-leaved evergreen shrubland","PALUSTRINE","* NONE *","* NONE *","0","0","Not Applicable",,"East of Culp Valley Road in small wash, south and southeast of granitic outcrop.; UTM2 to UTM","Questionable polygon but it is different from area N of current polygon and may be different from 5;  polygon boundary undiscernable.",,,,,545
"ANZA175",,,,,,"33.157262","-116.4825795",,0,0,,,"yes","Shrub","Intermittent","Intermittent","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"approx. 0.25 miles north of Angelina Springs on gentle south-facing slope.; UTM2 to UTM","Granitic ""bench"" above incised valley where Grapevine Canyon (Angelina Springs) flows; origin of bench seems to be tectonic, not alluvial; bench is underlain by travertine bed, but is granitic.",,,,,223
"ANZA176",,,,,,"33.1469727","-116.4577459","vegetation polygon 07O1336",0,0,,,"yes","Shrub","Open","Intermittent","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"West side of Bitter Creek Canyon, near mouth of canyon.","",,,,,224
"ANZA177",,,,,,"33.051417","-116.3771418",,0,0,,,"yes","Shrub","Intermittent","Continuous","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Pinon Mtn. Rd., about 3 miles from Hwy 2; UTM2 to UTM","Herbivory on agave stems",,,,,225
"ANZA178",,,,,,"33.04776","-116.3194173",,0,0,,,"yes","Shrub","Open","Intermittent","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Pinyon Mtn. area, near Whale Peak",,,,,,226
"ANZA179",,,,,,"33.0486688","-116.319014",,0,0,,,,"Ground","Open","Intermittent","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"North of Pinyon Mtn. Rd; Whale Peak area.; UTM2 to UTM","Rockier than polygon to South; larger boulders, less shrub cover; lika a rock garden, less Yucca; shrub largely shorter.",,,,,227
"ANZA180",,,,,,"33.0765322","-116.3778536",,0,0,,,"yes","Shrub","Open","Intermittent",,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"South side of North Pinyon Mtn. Rd., in bowl-like area with hummocky terrain; East-facing aspect.; UTM2 to UTM","",,,,,228
"ANZA181",,,,,,"33.0759504","-116.3733365",,0,0,,,"yes","Shrub","Intermittent","Intermittent","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"North Pinyon Rd (Mine Canyon Rd, 300 yards from road ending); steep North-facing slope; UTM2 to UTM","",,,,,229
"ANZA182",,,,,,"33.4649811","-116.5399966",,0,0,,,"yes","Shrub",,,,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"NNE and NNW facing slope in south side of Coyote Canyon, east of mouth of Horse Canyon; UTM2 to UTM","Much evidence of horse use, foraging.",,,,,230
"ANZA183",,,,,,"33.0172573","-116.431837",,0,0,,,"yes","Shrub",,,,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"MB trail; east of Box Canyon; north-facing slope, SE of S2; adjacent to small burned site; similar burn to NE; UTM2 to UTM","GPS at north apex of triangle; ground = desert pavement",,,,,231
"ANZA184",,,,,,"33.0177213","-116.3617155",,0,0,,,,"Shrub",,,,,,,"Extremely xeromorphic evergreen dwarf shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","",,,,,232
"ANZA185",,,,,,"33.0751265","-116.3946305",,0,0,,,,"Shrub","Open","Open",,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","",,,,,233
"ANZA186",,,,,,"33.0662415","-116.4719835",,0,0,,,,"Shrub",,,,,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"South of Hwy 78 (Scissors crossing); West-facing slope; UTM2 to UTM","",,,,,234
"ANZA187",,,,,,"33.2157271","-116.4629298",,0,0,,,"yes","Shrub","Open","Intermittent","Intermittent",,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","Photos taken from rocks in south end of polygon in order to get a good view of polygon as it is VERY dense; Phainopeplas and California thrasher seen; accuracy of releve compromised due to extremely dense, primarily a binocular survey.",,,,,235
"ANZA188",,,,,,"33.4585728","-116.6038737",,0,0,,,"yes","Shrub","Open","Intermittent","Open",,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"1/4 mi from fire break; UTM2 to UTM","",,,,,236
"ANZA189",,,,,,"33.2102433","-116.4630063",,0,0,,,"yes","Shrub","Intermittent","Intermittent",,,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Slope S of polygon 2; UTM2 to UTM","",,,,,237
"ANZA190",,,,,,"33.1958461","-116.4732114",,0,0,,,"yes","Shrub","Open","Intermittent",,,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"2.3 miles on Culp Valley Rd from S22; UTM2 to UTM","",,,,,238
"ANZA191",,,,,,"33.2145742","-116.4696329",,0,0,,,"yes","Shrub","Intermittent","Intermittent",,,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"North of S-22 at deep curve between Culp Valley and Ranchita; steep, bouldery slope but with good footing; stable stones.; UTM2 to UTM","",,,,,239
"ANZA192",,,,,,"33.0696553","-116.4687277",,0,0,,,"yes","Shrub","Intermittent","Open",,,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Granite Mountain; UTM2 to UTM","",,,,,240
"ANZA193",,,,,,"33.1662556","-116.5026572",,0,0,,,"yes","Shrub","Intermittent","Intermittent","Open",,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Plot bisected by Jasper Trail at approx. 3200 ft. elev.; UTM2 to UTM","",,,,,241
"ANZA194",,,,,,"33.1941161","-116.4715267",,0,0,,,"yes","Shrub","Intermittent","Intermittent","Open",,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"South of Culp Calley Road; UTM2 to UTM","More Arctostaphylos east of releve",,,,,242
"ANZA195",,,,,,"33.1952282","-116.4716012",,0,0,,,"no","Shrub","Open","Open",,,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","",,,,,243
"ANZA196",,,,,,"33.072637","-116.4573535",,0,0,,,"yes","Shrub","Open","Intermittent",,,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Slope with large granitic boulders; UTM2 to UTM","",,,,,244
"ANZA197",,,,,,"33.1572922","-116.498783",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Grapevine Canyon, between Angelina and Stuart Springs on north-facing slope; UTM2 to UTM","",,,,,245
"ANZA198",,,,,,"32.8215122","-116.3373815",,0,0,,,"yes","Shrub","Open","Intermittent","Open",,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","",,,,,246
"ANZA199",,,,,,"33.0168449","-116.4887779",,0,0,,,"yes","Shrub","Open","Intermittent","Open",,,,"Temperate or sub-polar annual grassland or forb vegetation","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"area where Rhus ovata is prominent; UTM2 to UTM","",,,,,247
"ANZA200",,,,,,"33.2547442","-116.1103078",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic deciduous shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Wash east of 17 Palms; UTM2 to UTM","GPS taken at base of Xyloriza; 2nd Xylorhiza 14 paces, 191 degrees from GPS point.",,,,,248
"ANZA201",,,,,,"32.919849","-116.219888","vegetation polygon 12R1023",0,0,,,"yes","Tree","Open","Continuous","Intermittent",,,,"Extremely xeromorphic deciduous shrubland","PALUSTRINE","* NONE *","* NONE *","0","0","Not Applicable",,"Palm Spring off S2 near Canebrake Rd.","Phainopepla observed, paired for mating; soil some with alkaline crust; adj polygon labeled #3 is same species composition w/out palms and spring species; cover on that poly is relatively higher Atriplex-Sueda and lower Prosopis.",,,,,249
"ANZA202",,,,,,"32.8648285","-116.2322057","vegetation polygon 12R1194",0,0,,,"yes","Shrub","Open","Intermittent","Open",,,,"Extremely xeromorphic deciduous shrubland","PALUSTRINE","* NONE *","* NONE *","0","0","Not Applicable",,"Area of mesquite - upper open canyon of Palm Bowl Grove area.","Redraw polygon to break up Palm Grove and mesquite alluvium areas (labeled 5A and 5B on aerial xerox).",,,,,250
"ANZA203",,,,,,"32.9930197","-116.1197781","vegetation polygon 10S1183",0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic deciduous shrubland","PALUSTRINE","* NONE *","* NONE *","0","0","Not Applicable",,"Upper mouth of Split Mtn; Fish Creek Wash; elevated approx. 1-2 meters abov main wash; slightly dissected by erosion rills; consolidated fine sand; slightly salty (forming a slight crust).","with 100 year flood plain of fish creek",,,,,251
"ANZA204",,,,,,"32.8771193","-116.1777703","vegetation polygon 12S1229",0,0,,,"yes","Shrub","Open","Intermittent","Open",,,,"Extremely xeromorphic deciduous shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"North of Willow Creek rd (Sweeney Pass Rd on S2 sign); Mesquite bosque; undulating terrain with Prosopis glandulosa torreyana on large hummocks (dunes); also Larrea tridentata on both hummocks and intervening flat areas; both Schismus barbatus and Brassic","Dunes with interveneing flat spots",,,,,252
"ANZA205",,,,,,"33.236336","-116.4433503",,0,0,,,,"Tree","Open","Open","Intermittent",,,,"Temperate broad-leaved evergreen woodland","PALUSTRINE","* NONE *","* NONE *","3","5","Not Applicable",,"Mixed grove of palms and sycamores about 200m long; approximately 0.25 miles down canyon from previous plot; trail passes through some hiking and camping in the area; approximately 100m east (downstream) from ""maidenhair fern waterfall""","",,,,,253
"ANZA206",,,,,,"33.3506756","-116.2603726",,0,0,,,"yes","Ground","Open","Intermittent","Open",,,,"Extremely xeromorphic deciduous shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Beyond (NE) of radio observatory buildings; UTM2 to UTM","Much rabbit scat and burrows; dunes = fine sand; trough A horizon = fine clay atop silty loam.",,,,,254
"ANZA207",,,,,,"33.4716322","-116.5508098",,0,0,,,,"Shrub",,"Intermittent",,,,,"Extremely xeromorphic deciduous shrubland","PALUSTRINE","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","GPS taken from road above north end of polygon.",,,,,255
"ANZA208",,,,,,"33.1521541","-116.477634",,0,0,,,"yes","Tree","Intermittent","Intermittent","Continuous",,,,"Extremely xeromorphic deciduous shrubland","PALUSTRINE","* NONE *","* NONE *","0","0","Not Applicable",,"0.5 miles E of Angelina Springs on tributary to Grapevine Canyon; side canyon facing NE; UTM2 to UTM","Soil at head of stand moist; no flowing water; Tamarix invading!",,,,,256
"ANZA209",,,,,,"33.4764871","-116.5416362",,0,0,,,"yes","Tree","Open","Intermittent","Intermittent",,,,"Extremely xeromorphic deciduous shrubland","PALUSTRINE","* NONE *","* NONE *","0","0","Not Applicable",,"First wetland polygon upstream from Horse Canyon.; UTM2 to UTM","",,,,,257
"ANZA210",,,,,,"33.2008735","-116.497987",,0,0,,,,"Shrub","Intermittent","Intermittent",,,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Jasper Trail at 4300 feet elevation.; UTM2 to UTM","",,,,,258
"ANZA211",,,,,,"33.0052281","-116.5303603",,0,0,,,"yes","Shrub","Open","Continuous","Open",,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Arctostaphylos on top of ridge, coming down and Cercocarpus on interior of slope, coming up; they do not intergrade very much.; UTM2 to UTM","",,,,,259
"ANZA212",,,,,,"32.9660588","-116.5084927",,0,0,,,"yes","Shrub","Open","Continuous","Open",,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"W facing slope above head of Oroflamme Canyon.; UTM2 to UTM","",,,,,260
"ANZA213",,,,,,"32.8148322","-116.3415759",,0,0,,,,"Shrub","Intermittent","Intermittent","Open",,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"McCain Valley Rd; W-facing slope above Cercocarpus; polygon in valley.; UTM2 to UTM","",,,,,261
"ANZA214",,,,,,"32.8159611","-116.3522284",,0,0,,,"no","Shrub","Open","Intermittent",,,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"3/4 mile west of McCain Valley Rd (near terminus - 1/4 mile); UTM2 to UTM","",,,,,262
"ANZA215",,,,,,"32.8113991","-116.3253011",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"North of dirt road, west of house.; UTM2 to UTM","Saw hunters.",,,,,263
"ANZA216",,,,,,"32.8848659","-116.4179752",,0,0,,,,"Shrub","Open","Intermittent","Open",,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Approximately 20 yards SE of center microwave tower; between Stevenson Peak and Monument Peak viewing eastern escarpment.; UTM2 to UTM","Purple martin female; white-throated swift; violet-green swallows; black-chinned sparrow.",,,,,264
"ANZA217",,,,,,"32.8715701","-116.4122369",,0,0,,,,"Shrub",,,,,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","",,,,,265
"ANZA218",,,,,,"32.9633984","-116.4950786",,0,0,,,"yes","Shrub","Intermittent","Open",,,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Oroflamme Mountain; UTM2 to UTM","",,,,,266
"ANZA219",,,,,,"32.9663539","-116.5101282",,0,0,,,"yes","Shrub","Intermittent","Continuous","Open",,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"East of Sunrise Hwy, less than 1 mile inside park boundary.; UTM2 to UTM","",,,,,267
"ANZA220",,,,,,"32.9640678","-116.5000397",,0,0,,,"yes","Shrub","Open","Intermittent","Open",,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","",,,,,268
"ANZA221",,,,,,"32.8373986","-116.1958503",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","",,,,,269
"ANZA222",,,,,,"33.1102384","-116.2483144",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Approximately 300m west of wash, about 1mile upstream from north of Harper Canyon, about 40-50 feet above wash level.; UTM2 to UTM","Why are the Olneyas here?  How do they get here? How do they persist? Present but inconsequential in cover - not enough to make up polygon.",,,,,270
"ANZA223",,,,,,"33.1320753","-116.3155924",,0,0,,,,"Shrub","Open","Intermittent","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","",,,,,271
"ANZA224",,,,,,"33.127454","-116.4236975",,0,0,,,"yes","Shrub","Intermittent","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","Spot check vehicular releve via binoculars and quick runs from car; road at base of polygon.",,,,,272
"ANZA225",,,,,,"33.165397","-116.2460687","vegetation polygon 07R1082",0,0,,,,"Shrub","Intermittent","Intermittent","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"East end of San Felipe Wash; 0.4 mile north of Borrego Spring Rd.","",,,,,273
"ANZA226",,,,,,"33.2994355","-116.2082828","vegetation polygon 05R1017",0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"1/2 mile southwest from junction of S22 and Thimble Trail on low ridge; cobbly surface, on Larrea/Ambrosia with scattered Ocotillo.","Not diverse; saw last year's annuals: Lupinus, Chaenactis, possibly Gilia; slope/aspect variable exposure; slope 0 - 25 degrees.",,,,,274
"ANZA227",,,,,,"33.2760908","-116.4272843",,0,0,,,"no","Shrub","Intermittent","Intermittent",,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Borrego Palm Canyon; UTM2 to UTM","Termites, mosquitos.",,,,,275
"ANZA228",,,,,,"32.9954253","-116.1211903",,0,0,,,"no","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"1/4 mile W of upper mouth of split mountain canyon.; UTM2 to UTM","Oenothera annuals; dry this year; no leaves on drought deciduous shrubs; no annuals.",,,,,276
"ANZA229",,,,,,"32.8957203","-116.2391377","vegetation polygon 12R1107",0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"1/4 mile south of Canebrook Canyon Rd; 1/3 mile west of Hwy S2.","Topsoil dominated by granite (solidified), cobble to boulder size.",,,,,277
