SurveyID,Stratum,CodeSpecies,Species_name,SpeciesName,Species_cover,Changed,Notes,Collection,CurrPlantsSymbol
ANZA267,T,AGDE,Agave deserti Engelm.,Agave deserti,0.2,0,NA,NA,AGDE
ANZA267,S,STLI3,Stillingia linearifolia S. Wats.,Stillingia linearifolia,0.2,0,NA,NA,STLI3
ANZA267,G,GAAN2,Galium angustifolium Nutt. ex Gray,Galium angustifolium,0.2,0,NA,NA,GAAN2
ANZA267,G,AGDE,Agave deserti Engelm.,Agave deserti,0.2,0,NA,NA,AGDE
ANZA267,S,SICH,Simmondsia chinensis (Link) Schneid.,Simmondsia chinensis,0.2,0,NA,NA,SICH
ANZA267,G,OPBI,Opuntia bigelovii Engelm.,Opuntia bigelovii,0.2,0,NA,NA,CYBI9
ANZA267,G,DILA15,Ditaxis lanceolata (Benth.) Pax & K. Hoffmann,Ditaxis lanceolata,0.2,0,NA,NA,ARLA12
ANZA267,G,OPBA2,Opuntia basilaris Engelm. & Bigelow,Opuntia basilaris,0.2,0,NA,NA,OPBA2
ANZA267,G,ECEN,Echinocereus engelmannii (Parry ex Engelm.) Lem.,Echinocereus engelmannii,0.2,0,NA,NA,ECEN
ANZA267,G,MIBI8,Mirabilis bigelovii Gray,Mirabilis bigelovii,0.2,0,NA,NA,MILAV
ANZA267,G,FECY,Ferocactus cylindraceus (Engelm.) Orcutt,Ferocactus cylindraceus,0.2,0,NA,NA,FECY
ANZA268,S,ENFA,Encelia farinosa Gray ex Torr.,Encelia farinosa,20,0,NA,NA,ENFA
ANZA268,S,LOSC2,Lotus scoparius (Nutt.) Ottley,Lotus scoparius,10,0,NA,NA,LOSC2
ANZA268,G,BRMAR,Bromus madritensis L. ssp. rubens (L.) Husnot,Bromus madritensis ssp. rubens,7,0,NA,NA,BRRU2
ANZA268,G,SCBA,Schismus barbatus (Loefl. ex L.) Thellung,Schismus barbatus,6,0,NA,NA,SCBA
ANZA268,S,ACGR,Acacia greggii Gray,Acacia greggii,1,0,NA,NA,SEGR4
ANZA268,S,PRFR,Prunus fremontii S. Wats.,Prunus fremontii,1,0,NA,NA,PRFR
ANZA268,G,LESQ2,Lepidium squamatum Forsk.,Lepidium squamatum,0.2,0,NA,NA,COSQ
ANZA268,G,STPA4,Stephanomeria pauciflora (Torr.) A. Nels.,Stephanomeria pauciflora,0.2,0,NA,NA,STPA4
ANZA268,S,LATR2,Larrea tridentata (Sess & Moc. ex DC.) Coville,Larrea tridentata,0.2,0,NA,NA,LATR2
ANZA268,S,ACSP12,Achnatherum speciosum (Trin. & Rupr.) Barkworth,Achnatherum speciosum,0.2,0,NA,NA,ACSP12
ANZA268,S,BEJU,Bebbia juncea (Benth.) Greene,Bebbia juncea,0.2,0,NA,NA,BEJU
ANZA268,S,YUSC2,Yucca schidigera Roezl ex Ortgies,Yucca schidigera,0.2,0,NA,NA,YUSC2
ANZA269,G,ENFA,Encelia farinosa Gray ex Torr.,Encelia farinosa,9,0,NA,NA,ENFA
ANZA269,G,AMDU2,Ambrosia dumosa (Gray) Payne,Ambrosia dumosa,8,0,NA,NA,AMDU2
ANZA269,S,AGDE,Agave deserti Engelm.,Agave deserti,6,0,NA,NA,AGDE
ANZA269,S,ENFA,Encelia farinosa Gray ex Torr.,Encelia farinosa,6,0,NA,NA,ENFA
ANZA269,S,LATR2,Larrea tridentata (Sess & Moc. ex DC.) Coville,Larrea tridentata,6,0,NA,NA,LATR2
ANZA269,G,SEER,Selaginella eremophila Maxon,Selaginella eremophila,4,0,NA,NA,SEER
ANZA269,G,AGDE,Agave deserti Engelm.,Agave deserti,4,0,NA,NA,AGDE
ANZA269,G,SICH,Simmondsia chinensis (Link) Schneid.,Simmondsia chinensis,1,0,NA,NA,SICH
ANZA269,G,SCBA,Schismus barbatus (Loefl. ex L.) Thellung,Schismus barbatus,1,0,NA,NA,SCBA
ANZA269,S,OPAC,Opuntia acanthocarpa Engelm. & Bigelow,Opuntia acanthocarpa,1,0,NA,NA,CYACA2
ANZA269,S,AMDU2,Ambrosia dumosa (Gray) Payne,Ambrosia dumosa,0.2,0,NA,NA,AMDU2
ANZA269,G,ECEN,Echinocereus engelmannii (Parry ex Engelm.) Lem.,Echinocereus engelmannii,0.2,0,NA,NA,ECEN
ANZA269,G,KRGR,Krameria grayi Rose & Painter,Krameria grayi,0.2,0,NA,NA,KRGR
ANZA269,G,EPCA2,Ephedra californica S. Wats.,Ephedra californica,0.2,0,NA,NA,EPCA2
ANZA269,G,CHPA4,Cheilanthes parryi (D.C. Eat.) Domin,Cheilanthes parryi,0.2,0,NA,NA,CHPA4
ANZA269,G,FECY,Ferocactus cylindraceus (Engelm.) Orcutt,Ferocactus cylindraceus,0.2,0,NA,NA,FECY
ANZA269,G,BRMAR,Bromus madritensis L. ssp. rubens (L.) Husnot,Bromus madritensis ssp. rubens,0.2,0,NA,NA,BRRU2
ANZA269,S,YUSC2,Yucca schidigera Roezl ex Ortgies,Yucca schidigera,0.2,0,NA,NA,YUSC2
ANZA269,S,JUCA7,Juniperus californica Carr.,Juniperus californica,0.2,0,NA,NA,JUCA7
ANZA269,S,YUWH,Yucca whipplei Torr.,Yucca whipplei,0.2,0,NA,NA,HEWH
ANZA269,T,AGDE,Agave deserti Engelm.,Agave deserti,0.2,0,NA,NA,AGDE
ANZA269,S,OPBI,Opuntia bigelovii Engelm.,Opuntia bigelovii,0.2,0,NA,NA,CYBI9
ANZA269,S,KRGR,Krameria grayi Rose & Painter,Krameria grayi,0.2,0,NA,NA,KRGR
ANZA269,G,OPBA2,Opuntia basilaris Engelm. & Bigelow,Opuntia basilaris,0.2,0,NA,NA,OPBA2
ANZA270,S,ENFA,Encelia farinosa Gray ex Torr.,Encelia farinosa,30,0,NA,NA,ENFA
ANZA270,G,BRMAR,Bromus madritensis L. ssp. rubens (L.) Husnot,Bromus madritensis ssp. rubens,12,0,NA,NA,BRRU2
ANZA270,S,HYEM,Hyptis emoryi Torr.,Hyptis emoryi,5,0,NA,NA,HYEM
ANZA270,S,EPAS,Ephedra aspera Engelm. ex S. Wats.,Ephedra aspera,0.2,0,NA,NA,EPAS
ANZA270,S,KRGR,Krameria grayi Rose & Painter,Krameria grayi,0.2,0,NA,NA,KRGR
ANZA270,S,PSSC5,Psorothamnus schottii (Torr.) Barneby,Psorothamnus schottii,0.2,0,NA,NA,PSSC5
ANZA270,S,GAAN2,Galium angustifolium Nutt. ex Gray,Galium angustifolium,0.2,0,NA,NA,GAAN2
ANZA270,S,HIDE,Hibiscus denudatus Benth.,Hibiscus denudatus,0.2,0,NA,NA,HIDE
ANZA270,S,JUCA,Juglans californica S. Wats.,Juglans californica,0.2,0,NA,NA,JUCA
ANZA270,S,LATR2,Larrea tridentata (Sess & Moc. ex DC.) Coville,Larrea tridentata,0.2,0,NA,NA,LATR2
ANZA270,S,PLPL,Pleurocoronis pluriseta (Gray) King & H.E. Robins.,Pleurocoronis pluriseta,0.2,0,NA,NA,PLPL
ANZA270,S,STPA4,Stephanomeria pauciflora (Torr.) A. Nels.,Stephanomeria pauciflora,0.2,0,NA,NA,STPA4
ANZA270,S,SAAP2,Salvia apiana Jepson,Salvia apiana,0.2,0,NA,NA,SAAP2
ANZA270,S,VIPA14,Viguiera parishii Greene,Viguiera parishii,0.2,0,NA,NA,VIPA14
ANZA270,S,FOSP2,Fouquieria splendens Engelm.,Fouquieria splendens,0.2,0,NA,NA,FOSP2
ANZA270,S,DICA14,Dichelostemma capitatum (Benth.) Wood,Dichelostemma capitatum,0.2,0,NA,NA,DICA14
ANZA270,S,HONE,Horsfordia newberryi (S. Wats.) Gray,Horsfordia newberryi,0.2,0,NA,NA,HONE
ANZA270,S,PLRI3,Pleuraphis rigida Thurb.,Pleuraphis rigida,0.2,0,NA,NA,PLRI3
ANZA270,S,ERFA2,Eriogonum fasciculatum Benth.,Eriogonum fasciculatum,0.2,0,NA,NA,ERFA2
ANZA270,S,DILA15,Ditaxis lanceolata (Benth.) Pax & K. Hoffmann,Ditaxis lanceolata,0.2,0,NA,NA,ARLA12
ANZA270,S,AMDU2,Ambrosia dumosa (Gray) Payne,Ambrosia dumosa,0.2,0,NA,NA,AMDU2
ANZA270,S,BEJU,Bebbia juncea (Benth.) Greene,Bebbia juncea,0.2,0,NA,NA,BEJU
ANZA270,G,STPA4,Stephanomeria pauciflora (Torr.) A. Nels.,Stephanomeria pauciflora,0.2,0,NA,NA,STPA4
ANZA270,G,AYCO,Ayenia compacta Rose,Ayenia compacta,0.2,0,NA,NA,AYCO
ANZA270,G,SAAP2,Salvia apiana Jepson,Salvia apiana,0.2,0,NA,NA,SAAP2
ANZA270,G,CAAR7,Carlowrightia arizonica Gray,Carlowrightia arizonica,0.2,0,NA,NA,CAAR7
ANZA270,G,MIBI8,Mirabilis bigelovii Gray,Mirabilis bigelovii,0.2,0,NA,NA,MILAV
ANZA270,S,ENAC,Encelia actonii Elmer,Encelia actonii,0.2,0,NA,NA,ENAC
ANZA270,G,DILA15,Ditaxis lanceolata (Benth.) Pax & K. Hoffmann,Ditaxis lanceolata,0.2,0,NA,NA,ARLA12
ANZA270,G,FECY,Ferocactus cylindraceus (Engelm.) Orcutt,Ferocactus cylindraceus,0.2,0,NA,NA,FECY
ANZA270,G,ECEN,Echinocereus engelmannii (Parry ex Engelm.) Lem.,Echinocereus engelmannii,0.2,0,NA,NA,ECEN
ANZA270,G,ENFA,Encelia farinosa Gray ex Torr.,Encelia farinosa,0.2,0,NA,NA,ENFA
ANZA270,G,CHPA4,Cheilanthes parryi (D.C. Eat.) Domin,Cheilanthes parryi,0.2,0,NA,NA,CHPA4
ANZA270,T,FOSP2,Fouquieria splendens Engelm.,Fouquieria splendens,0.2,0,NA,NA,FOSP2
ANZA271,S,ENFA,Encelia farinosa Gray ex Torr.,Encelia farinosa,14,0,NA,NA,ENFA
ANZA271,G,BRMAR,Bromus madritensis L. ssp. rubens (L.) Husnot,Bromus madritensis ssp. rubens,5,0,NA,NA,BRRU2
ANZA271,G,ENFA,Encelia farinosa Gray ex Torr.,Encelia farinosa,4,0,NA,NA,ENFA
ANZA271,S,AMDU2,Ambrosia dumosa (Gray) Payne,Ambrosia dumosa,4,0,NA,NA,AMDU2
ANZA271,S,LATR2,Larrea tridentata (Sess & Moc. ex DC.) Coville,Larrea tridentata,2,0,NA,NA,LATR2
ANZA271,S,MIBI8,Mirabilis bigelovii Gray,Mirabilis bigelovii,2,0,NA,NA,MILAV
ANZA271,G,FALA,Fagonia laevis Standl.,Fagonia laevis,2,0,NA,NA,FALA
ANZA271,G,AMDU2,Ambrosia dumosa (Gray) Payne,Ambrosia dumosa,1,0,NA,NA,AMDU2
ANZA271,G,HIDE,Hibiscus denudatus Benth.,Hibiscus denudatus,0.2,0,NA,NA,HIDE
ANZA271,S,PSSC5,Psorothamnus schottii (Torr.) Barneby,Psorothamnus schottii,0.2,0,NA,NA,PSSC5
ANZA271,S,AGDE,Agave deserti Engelm.,Agave deserti,0.2,0,NA,NA,AGDE
ANZA271,S,FOSP2,Fouquieria splendens Engelm.,Fouquieria splendens,0.2,0,NA,NA,FOSP2
ANZA271,S,TRCA8,Trixis californica Kellogg,Trixis californica,0.2,0,NA,NA,TRCA8
ANZA271,S,HIDE,Hibiscus denudatus Benth.,Hibiscus denudatus,0.2,0,NA,NA,HIDE
ANZA271,S,OPBI,Opuntia bigelovii Engelm.,Opuntia bigelovii,0.2,0,NA,NA,CYBI9
ANZA271,S,OPEC,Opuntia echinocarpa Engelm. & Bigelow,Opuntia echinocarpa,0.2,0,NA,NA,CYEC3
ANZA271,T,FOSP2,Fouquieria splendens Engelm.,Fouquieria splendens,0.2,0,NA,NA,FOSP2
ANZA271,S,SAAP2,Salvia apiana Jepson,Salvia apiana,0.2,0,NA,NA,SAAP2
ANZA271,G,DILA15,Ditaxis lanceolata (Benth.) Pax & K. Hoffmann,Ditaxis lanceolata,0.2,0,NA,NA,ARLA12
ANZA271,S,KRGR,Krameria grayi Rose & Painter,Krameria grayi,0.2,0,NA,NA,KRGR
ANZA271,G,MADI3,Mammillaria dioica K. Brandeg.,Mammillaria dioica,0.2,0,NA,NA,MADI3
ANZA271,T,AGDE,Agave deserti Engelm.,Agave deserti,0.2,0,NA,NA,AGDE
ANZA271,S,SICH,Simmondsia chinensis (Link) Schneid.,Simmondsia chinensis,0.2,0,NA,NA,SICH
ANZA271,G,STPA4,Stephanomeria pauciflora (Torr.) A. Nels.,Stephanomeria pauciflora,0.2,0,NA,NA,STPA4
ANZA271,G,ECEN,Echinocereus engelmannii (Parry ex Engelm.) Lem.,Echinocereus engelmannii,0.2,0,NA,NA,ECEN
ANZA271,G,OPBI,Opuntia bigelovii Engelm.,Opuntia bigelovii,0.2,0,NA,NA,CYBI9
ANZA271,G,OPBA2,Opuntia basilaris Engelm. & Bigelow,Opuntia basilaris,0.2,0,NA,NA,OPBA2
ANZA271,G,MIBI8,Mirabilis bigelovii Gray,Mirabilis bigelovii,0.2,0,NA,NA,MILAV
ANZA271,G,KRER,Krameria erecta Willd. ex J.A. Schultes,Krameria erecta,0.2,0,NA,NA,KRER
ANZA271,G,CHPA4,Cheilanthes parryi (D.C. Eat.) Domin,Cheilanthes parryi,0.2,0,NA,NA,CHPA4
ANZA271,G,OPEC,Opuntia echinocarpa Engelm. & Bigelow,Opuntia echinocarpa,0.2,0,NA,NA,CYEC3
ANZA271,S,PLRI3,Pleuraphis rigida Thurb.,Pleuraphis rigida,0.2,0,NA,NA,PLRI3
ANZA272,S,ERIN4,Eriogonum inflatum Torr. & Frm.,Eriogonum inflatum,4,0,NA,NA,ERIN4
ANZA272,S,ENFA,Encelia farinosa Gray ex Torr.,Encelia farinosa,4,0,NA,NA,ENFA
ANZA272,G,AMDU2,Ambrosia dumosa (Gray) Payne,Ambrosia dumosa,2,0,NA,NA,AMDU2
ANZA272,G,ERIN4,Eriogonum inflatum Torr. & Frm.,Eriogonum inflatum,2,0,NA,NA,ERIN4
ANZA272,S,BEJU,Bebbia juncea (Benth.) Greene,Bebbia juncea,0.2,0,NA,NA,BEJU
ANZA272,S,PESC4,Peucephyllum schottii Gray,Peucephyllum schottii,0.2,0,NA,NA,PESC4
ANZA272,S,OPRA,Opuntia ramosissima Engelm.,Opuntia ramosissima,0.2,0,NA,NA,CYRA9
ANZA272,S,AMDU2,Ambrosia dumosa (Gray) Payne,Ambrosia dumosa,0.2,0,NA,NA,AMDU2
ANZA272,G,FALA,Fagonia laevis Standl.,Fagonia laevis,0.2,0,NA,NA,FALA
ANZA272,G,LATR2,Larrea tridentata (Sess & Moc. ex DC.) Coville,Larrea tridentata,0.2,0,NA,NA,LATR2
ANZA272,G,CHPO12,Chamaesyce polycarpa (Benth.) Millsp. ex Parish,Chamaesyce polycarpa,0.2,0,NA,NA,CHPO12
ANZA272,S,KRGR,Krameria grayi Rose & Painter,Krameria grayi,0.2,0,NA,NA,KRGR
ANZA272,S,LATR2,Larrea tridentata (Sess & Moc. ex DC.) Coville,Larrea tridentata,0.2,0,NA,NA,LATR2
ANZA273,S,ENFA,Encelia farinosa Gray ex Torr.,Encelia farinosa,10,0,NA,NA,ENFA
ANZA273,G,ENFA,Encelia farinosa Gray ex Torr.,Encelia farinosa,9,0,NA,NA,ENFA
ANZA273,S,LATR2,Larrea tridentata (Sess & Moc. ex DC.) Coville,Larrea tridentata,7,0,NA,NA,LATR2
ANZA273,G,FALA,Fagonia laevis Standl.,Fagonia laevis,0.2,0,NA,NA,FALA
ANZA273,G,ARAD,Aristida adscensionis L.,Aristida adscensionis,0.2,0,NA,NA,ARAD
ANZA273,S,FOSP2,Fouquieria splendens Engelm.,Fouquieria splendens,0.2,0,NA,NA,FOSP2
ANZA273,G,PLER3,Plantago erecta Morris,Plantago erecta,0.2,0,NA,NA,PLER3
ANZA273,G,BRTO,Brassica tournefortii Gouan,Brassica tournefortii,0.2,0,NA,NA,BRTO
ANZA273,G,ERINI4,Eriogonum inflatum Torr. & Frm. var. inflatum,Eriogonum inflatum var. inflatum,0.2,0,NA,NA,ERINI4
ANZA273,G,LATR2,Larrea tridentata (Sess & Moc. ex DC.) Coville,Larrea tridentata,0.2,0,NA,NA,LATR2
ANZA274,S,ENFA,Encelia farinosa Gray ex Torr.,Encelia farinosa,25,0,NA,NA,ENFA
ANZA274,S,LATR2,Larrea tridentata (Sess & Moc. ex DC.) Coville,Larrea tridentata,6,0,NA,NA,LATR2
ANZA274,G,ENFA,Encelia farinosa Gray ex Torr.,Encelia farinosa,6,0,NA,NA,ENFA
ANZA274,S,KRGR,Krameria grayi Rose & Painter,Krameria grayi,1,0,NA,NA,KRGR
ANZA274,G,BRMAR,Bromus madritensis L. ssp. rubens (L.) Husnot,Bromus madritensis ssp. rubens,1,0,NA,NA,BRRU2
ANZA274,S,TRCA8,Trixis californica Kellogg,Trixis californica,1,0,NA,NA,TRCA8
ANZA274,S,EPNE,Ephedra nevadensis S. Wats.,Ephedra nevadensis,0.2,0,NA,NA,EPNE
ANZA274,G,OPBA2,Opuntia basilaris Engelm. & Bigelow,Opuntia basilaris,0.2,0,NA,NA,OPBA2
ANZA274,G,DILA15,Ditaxis lanceolata (Benth.) Pax & K. Hoffmann,Ditaxis lanceolata,0.2,0,NA,NA,ARLA12
ANZA274,G,FECY,Ferocactus cylindraceus (Engelm.) Orcutt,Ferocactus cylindraceus,0.2,0,NA,NA,FECY
ANZA274,G,ADPO,Adenophyllum porophylloides (Gray) Strother,Adenophyllum porophylloides,0.2,0,NA,NA,ADPO
ANZA274,G,ACSP12,Achnatherum speciosum (Trin. & Rupr.) Barkworth,Achnatherum speciosum,0.2,0,NA,NA,ACSP12
ANZA274,S,SICH,Simmondsia chinensis (Link) Schneid.,Simmondsia chinensis,0.2,0,NA,NA,SICH
ANZA274,S,PLRI3,Pleuraphis rigida Thurb.,Pleuraphis rigida,0.2,0,NA,NA,PLRI3
ANZA274,G,GAST,Galium stellatum Kellogg,Galium stellatum,0.2,0,NA,NA,GAST
ANZA275,S,HYEM,Hyptis emoryi Torr.,Hyptis emoryi,8,0,NA,NA,HYEM
ANZA275,S,LATR2,Larrea tridentata (Sess & Moc. ex DC.) Coville,Larrea tridentata,8,0,NA,NA,LATR2
ANZA275,S,JUCA,Juglans californica S. Wats.,Juglans californica,4,0,NA,NA,JUCA
ANZA275,G,ENFA,Encelia farinosa Gray ex Torr.,Encelia farinosa,2,0,NA,NA,ENFA
ANZA275,S,ENFA,Encelia farinosa Gray ex Torr.,Encelia farinosa,1,0,NA,NA,ENFA
ANZA275,T,FOSP2,Fouquieria splendens Engelm.,Fouquieria splendens,0.2,0,NA,NA,FOSP2
ANZA275,G,SPAM2,Sphaeralcea ambigua Gray,Sphaeralcea ambigua,0.2,0,NA,NA,SPAM2
ANZA275,S,AGDE,Agave deserti Engelm.,Agave deserti,0.2,0,NA,NA,AGDE
ANZA275,S,LYAN,Lycium andersonii Gray,Lycium andersonii,0.2,0,NA,NA,LYAN
ANZA275,S,OPAC,Opuntia acanthocarpa Engelm. & Bigelow,Opuntia acanthocarpa,0.2,0,NA,NA,CYACA2
ANZA275,S,VIPA14,Viguiera parishii Greene,Viguiera parishii,0.2,0,NA,NA,VIPA14
ANZA275,S,SAAP2,Salvia apiana Jepson,Salvia apiana,0.2,0,NA,NA,SAAP2
ANZA275,S,PESE3,Pennisetum setaceum (Forsk.) Chiov.,Pennisetum setaceum,0.2,0,NA,NA,PESE3
ANZA275,G,GAAN2,Galium angustifolium Nutt. ex Gray,Galium angustifolium,0.2,0,NA,NA,GAAN2
ANZA275,S,FOSP2,Fouquieria splendens Engelm.,Fouquieria splendens,0.2,0,NA,NA,FOSP2
ANZA275,G,LATR2,Larrea tridentata (Sess & Moc. ex DC.) Coville,Larrea tridentata,0.2,0,NA,NA,LATR2
ANZA275,G,FECY,Ferocactus cylindraceus (Engelm.) Orcutt,Ferocactus cylindraceus,0.2,0,NA,NA,FECY
ANZA275,G,PESE3,Pennisetum setaceum (Forsk.) Chiov.,Pennisetum setaceum,0.2,0,NA,NA,PESE3
ANZA275,G,PETR7,"Pentagramma triangularis (Kaulfuss) Yatskievych, Windham & Wollenweber",Pentagramma triangularis,0.2,0,NA,NA,PETR7
ANZA275,S,BEJU,Bebbia juncea (Benth.) Greene,Bebbia juncea,0.2,0,NA,NA,BEJU
ANZA276,S,ENFA,Encelia farinosa Gray ex Torr.,Encelia farinosa,12,0,NA,NA,ENFA
ANZA276,S,AMDU2,Ambrosia dumosa (Gray) Payne,Ambrosia dumosa,10,0,NA,NA,AMDU2
ANZA276,G,AMDU2,Ambrosia dumosa (Gray) Payne,Ambrosia dumosa,3,0,NA,NA,AMDU2
ANZA276,G,ENFA,Encelia farinosa Gray ex Torr.,Encelia farinosa,2,0,NA,NA,ENFA
ANZA276,S,PLRI3,Pleuraphis rigida Thurb.,Pleuraphis rigida,1.5,0,NA,NA,PLRI3
ANZA276,S,STPA4,Stephanomeria pauciflora (Torr.) A. Nels.,Stephanomeria pauciflora,0.2,0,NA,NA,STPA4
ANZA276,S,FOSP2,Fouquieria splendens Engelm.,Fouquieria splendens,0.2,0,NA,NA,FOSP2
ANZA276,S,BEJU,Bebbia juncea (Benth.) Greene,Bebbia juncea,0.2,0,NA,NA,BEJU
ANZA276,S,OPAC,Opuntia acanthocarpa Engelm. & Bigelow,Opuntia acanthocarpa,0.2,0,NA,NA,CYACA2
ANZA276,S,OPBI,Opuntia bigelovii Engelm.,Opuntia bigelovii,0.2,0,NA,NA,CYBI9
ANZA276,S,HONE,Horsfordia newberryi (S. Wats.) Gray,Horsfordia newberryi,0.2,0,NA,NA,HONE
ANZA276,S,SPAMR,Sphaeralcea ambigua Gray ssp. rosacea (Munz & Johnston) Kearney,Sphaeralcea ambigua ssp. rosacea,0.2,0,NA,NA,SPAMR
ANZA276,S,LATR2,Larrea tridentata (Sess & Moc. ex DC.) Coville,Larrea tridentata,0.2,0,NA,NA,LATR2
ANZA276,G,OPBA2,Opuntia basilaris Engelm. & Bigelow,Opuntia basilaris,0.2,0,NA,NA,OPBA2
ANZA276,G,FALA,Fagonia laevis Standl.,Fagonia laevis,0.2,0,NA,NA,FALA
ANZA276,G,CUPA,Cucurbita palmata S. Wats.,Cucurbita palmata,0.2,0,NA,NA,CUPA
ANZA276,G,ERPU8,Erioneuron pulchellum (Kunth) Tateoka,Erioneuron pulchellum,0.2,0,NA,NA,DAPU7
ANZA276,G,ERINI4,Eriogonum inflatum Torr. & Frm. var. inflatum,Eriogonum inflatum var. inflatum,0.2,0,NA,NA,ERINI4
ANZA276,G,ECEN,Echinocereus engelmannii (Parry ex Engelm.) Lem.,Echinocereus engelmannii,0.2,0,NA,NA,ECEN
ANZA276,G,FECY,Ferocactus cylindraceus (Engelm.) Orcutt,Ferocactus cylindraceus,0.2,0,NA,NA,FECY
ANZA276,S,FECY,Ferocactus cylindraceus (Engelm.) Orcutt,Ferocactus cylindraceus,0.2,0,NA,NA,FECY
ANZA276,T,FOSP2,Fouquieria splendens Engelm.,Fouquieria splendens,0.2,0,NA,NA,FOSP2
ANZA277,S,ENFA,Encelia farinosa Gray ex Torr.,Encelia farinosa,8,0,NA,NA,ENFA
ANZA277,S,AMDU2,Ambrosia dumosa (Gray) Payne,Ambrosia dumosa,6,0,NA,NA,AMDU2
ANZA277,S,PSSC5,Psorothamnus schottii (Torr.) Barneby,Psorothamnus schottii,5,0,NA,NA,PSSC5
ANZA277,G,AMDU2,Ambrosia dumosa (Gray) Payne,Ambrosia dumosa,2,0,NA,NA,AMDU2
ANZA277,S,ATPO,Atriplex polycarpa (Torr.) S. Wats.,Atriplex polycarpa,1,0,NA,NA,ATPO
ANZA277,S,OPAC,Opuntia acanthocarpa Engelm. & Bigelow,Opuntia acanthocarpa,1,0,NA,NA,CYACA2
ANZA277,G,ENFA,Encelia farinosa Gray ex Torr.,Encelia farinosa,0.2,0,NA,NA,ENFA
ANZA277,G,CHPO12,Chamaesyce polycarpa (Benth.) Millsp. ex Parish,Chamaesyce polycarpa,0.2,0,NA,NA,CHPO12
ANZA277,G,ECEN,Echinocereus engelmannii (Parry ex Engelm.) Lem.,Echinocereus engelmannii,0.2,0,NA,NA,ECEN
ANZA277,G,ERPU8,Erioneuron pulchellum (Kunth) Tateoka,Erioneuron pulchellum,0.2,0,NA,NA,DAPU7
ANZA277,S,KRGR,Krameria grayi Rose & Painter,Krameria grayi,0.2,0,NA,NA,KRGR
ANZA277,S,ACGR,Acacia greggii Gray,Acacia greggii,0.2,0,NA,NA,SEGR4
ANZA277,S,KRER,Krameria erecta Willd. ex J.A. Schultes,Krameria erecta,0.2,0,NA,NA,KRER
ANZA277,S,HYEM,Hyptis emoryi Torr.,Hyptis emoryi,0.2,0,NA,NA,HYEM
ANZA277,S,SEAR8,Senna armata (S. Wats.) Irwin & Barneby,Senna armata,0.2,0,NA,NA,SEAR8
ANZA277,S,BEJU,Bebbia juncea (Benth.) Greene,Bebbia juncea,0.2,0,NA,NA,BEJU
ANZA277,G,SCBA,Schismus barbatus (Loefl. ex L.) Thellung,Schismus barbatus,0.2,0,NA,NA,SCBA
ANZA278,S,ENFA,Encelia farinosa Gray ex Torr.,Encelia farinosa,3,0,NA,NA,ENFA
ANZA278,S,EPVI,Ephedra viridis Coville,Ephedra viridis,2,0,NA,NA,EPVI
ANZA278,G,GUSA2,Gutierrezia sarothrae (Pursh) Britt. & Rusby,Gutierrezia sarothrae,1,0,NA,NA,GUSA2
ANZA278,S,HYEM,Hyptis emoryi Torr.,Hyptis emoryi,1,0,NA,NA,HYEM
ANZA278,S,PLPL,Pleurocoronis pluriseta (Gray) King & H.E. Robins.,Pleurocoronis pluriseta,0.2,0,NA,NA,PLPL
ANZA278,S,ERFA2,Eriogonum fasciculatum Benth.,Eriogonum fasciculatum,0.2,0,NA,NA,ERFA2
ANZA278,S,HYSA,Hymenoclea salsola Torr. & Gray ex Gray,Hymenoclea salsola,0.2,0,NA,NA,HYSA
ANZA278,S,TRCA8,Trixis californica Kellogg,Trixis californica,0.2,0,NA,NA,TRCA8
ANZA278,S,LATR2,Larrea tridentata (Sess & Moc. ex DC.) Coville,Larrea tridentata,0.2,0,NA,NA,LATR2
ANZA278,S,SICH,Simmondsia chinensis (Link) Schneid.,Simmondsia chinensis,0.2,0,NA,NA,SICH
ANZA278,S,METO,Melica torreyana Scribn.,Melica torreyana,0.2,0,NA,NA,METO
ANZA278,S,ERWRN,Eriogonum wrightii Torr. ex Benth. var. nodosum (Small) Reveal,Eriogonum wrightii var. nodosum,0.2,0,NA,NA,ERWRN
ANZA278,S,LYAN,Lycium andersonii Gray,Lycium andersonii,0.2,0,NA,NA,LYAN
ANZA278,G,CHPA4,Cheilanthes parryi (D.C. Eat.) Domin,Cheilanthes parryi,0.2,0,NA,NA,CHPA4
ANZA278,S,FOSP2,Fouquieria splendens Engelm.,Fouquieria splendens,0.2,0,NA,NA,FOSP2
ANZA278,S,GAAN2,Galium angustifolium Nutt. ex Gray,Galium angustifolium,0.2,0,NA,NA,GAAN2
ANZA278,G,TRCA8,Trixis californica Kellogg,Trixis californica,0.2,0,NA,NA,TRCA8
ANZA278,G,ERIN4,Eriogonum inflatum Torr. & Frm.,Eriogonum inflatum,0.2,0,NA,NA,ERIN4
ANZA278,G,FECY,Ferocactus cylindraceus (Engelm.) Orcutt,Ferocactus cylindraceus,0.2,0,NA,NA,FECY
ANZA278,G,PETR7,"Pentagramma triangularis (Kaulfuss) Yatskievych, Windham & Wollenweber",Pentagramma triangularis,0.2,0,NA,NA,PETR7
ANZA278,T,FOSP2,Fouquieria splendens Engelm.,Fouquieria splendens,0.2,0,NA,NA,FOSP2
ANZA278,S,SPAM2,Sphaeralcea ambigua Gray,Sphaeralcea ambigua,0.2,0,NA,NA,SPAM2
